web-scraper-order,web-scraper-start-url,article_link,article_link-href,type habit,prix,adresse,image_link
"1739074359-309","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-10-pieces-1559493","Vêtements Enfants","12 000 CFA","Gueule Tapée-Fass-Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1559493_uploaded_image2_1580302285.41.png""); width: 480px;"
"1739074385-310","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-bebe-1559509","Vêtements Enfants","6 000 CFA","Gueule Tapée-Fass-Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1559509_uploaded_image2_1580302514.52.png""); width: 480px;"
"1739074411-311","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1559510","Vêtements Enfants","6 000 CFA","Gueule Tapée-Fass-Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1559510_uploaded_image2_1580302552.0.png""); width: 480px;"
"1739074437-312","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1559514","Vêtements Enfants","5 000 CFA","Gueule Tapée-Fass-Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1559514_uploaded_image2_1580302587.01.png""); width: 480px;"
"1739074463-313","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-1559518","Vêtements Enfants","8 000 CFA","Gueule Tapée-Fass-Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1559518_uploaded_image2_1580302630.44.png""); width: 480px;"
"1739074489-314","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/bombers-pour-enfants-1565490","Vêtements Enfants","15 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1565490_uploaded_image2_1580383348.18.png""); width: 410px;"
"1739074515-315","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-enfant-1566600","Vêtements Enfants","5 000 CFA","Thies Nord, Thiès, Sénégal","background-image: url(""https://images.coinafrique.com/1566600_uploaded_image2_1580394361.03.png""); width: 476px;"
"1739074541-316","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-1607896","Vêtements Enfants","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1607896_uploaded_image2_1581036259.84.png""); width: 397px;"
"1739074567-317","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-1607901","Vêtements Enfants","25 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1607901_uploaded_image2_1581036440.47.png""); width: 397px;"
"1739074593-318","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-pour-mardi-gras-1607904","Vêtements Enfants","25 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1607904_uploaded_image2_1581036553.62.png""); width: 397px;"
"1739074619-319","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/coffret-sortie-de-bain-1608013","Vêtements Enfants","10 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1608013_uploaded_image2_1581043244.61.png""); width: 512px;"
"1739074645-320","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/cache-couche-1608014","Vêtements Enfants","2 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1608014_uploaded_image1_1581043282.72.png""); width: 512px;"
"1739074671-321","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-denfants-1632221","Vêtements Enfants","12 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1632221_uploaded_image2_1581423696.07.png""); width: 452px;"
"1739074697-322","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-complet-1638479","Vêtements Enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1638479_uploaded_image2_1581512755.62.png""); width: 452px;"
"1739074723-323","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/haut-bebe-1638505","Vêtements Enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1638505_uploaded_image2_1581513125.53.png""); width: 452px;"
"1739074749-324","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-1647670","Vêtements Enfants","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1647670_uploaded_image2_1581664885.9.png""); width: 410px;"
"1739074775-325","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-denfants-1649651","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1649651_uploaded_image2_1581684889.02.png""); width: 369px;"
"1739074801-326","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1656848","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1656848_uploaded_image2_1581814339.32.png""); width: 402px;"
"1739074827-327","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/boxers-enfants-1680030","Vêtements Enfants","7 000 CFA","Patte d'Oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1680030_uploaded_image1_1582211265.82.png""); width: 489px;"
"1739074853-328","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-dete-enfants-1689763","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1689763_uploaded_image2_1582384162.5.png""); width: 572px;"
"1739074879-329","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-mardi-gras-1697316","Vêtements Enfants","20 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1697316_uploaded_image2_1582554886.35.png""); width: 384px;"
"1739074905-330","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1703264","Vêtements Enfants","10 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1703264_uploaded_image2_1582641589.69.png""); width: 411px;"
"1739074931-331","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-1719896","Vêtements Enfants","10 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1719896_uploaded_image2_1582902178.87.png""); width: 518px;"
"1739074957-332","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1720893","Vêtements Enfants","5 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1720893_uploaded_image2_1582915357.34.png""); width: 389px;"
"1739074983-333","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-1730070","Vêtements Enfants","1 500 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1730070_uploaded_image2_1583108098.61.png""); width: 477px;"
"1739075009-334","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/boxer-slip-fille-1738625","Vêtements Enfants","3 500 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1738625_uploaded_image2_1583250075.32.png""); width: 404px;"
"1739075035-335","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1773838","Vêtements Enfants","5 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1773838_uploaded_image2_1583862932.4.png""); width: 425px;"
"1739075061-336","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1783768","Vêtements Enfants","5 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1783768_uploaded_image2_1584018577.65.png""); width: 425px;"
"1739075087-337","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1784533","Vêtements Enfants","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1784533_uploaded_image2_1584027398.02.png""); width: 608px;"
"1739075113-338","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1784540","Vêtements Enfants","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1784540_uploaded_image2_1584027470.78.png""); width: 608px;"
"1739075139-339","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1784551","Vêtements Enfants","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1784551_uploaded_image2_1584027560.8.png""); width: 608px;"
"1739075165-340","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1784556","Vêtements Enfants","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1784556_uploaded_image2_1584027610.31.png""); width: 608px;"
"1739075191-341","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-fille-1784678","Vêtements Enfants","5 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1784678_uploaded_image2_1584029251.81.png""); width: 389px;"
"1739075217-342","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-6-mois-1790162","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1790162_uploaded_image2_1584126824.65.png""); width: 452px;"
"1739075243-343","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1790165","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1790165_uploaded_image2_1584126923.36.png""); width: 452px;"
"1739075269-344","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1790170","Vêtements Enfants","5 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1790170_uploaded_image2_1584127134.2.png""); width: 452px;"
"1739075295-345","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1790174","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1790174_uploaded_image2_1584127258.73.png""); width: 452px;"
"1739075321-346","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/sortie-de-bain-bebe-1797422","Vêtements Enfants","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1797422_uploaded_image2_1584283247.81.png""); width: 534px;"
"1739075347-347","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pack-de-5-barboteuses-1797916","Vêtements Enfants","6 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1797916_uploaded_image1_1584293987.81.png""); width: 534px;"
"1739075373-348","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-original-1803131","Vêtements Enfants","5 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1803131_uploaded_image2_1584378734.88.png""); width: 547px;"
"1739075399-349","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-nike-enfant-1804137","Vêtements Enfants","Prix sur demande","Sicap-Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1804137_uploaded_image2_1584391154.75.png""); width: 473px;"
"1739075425-350","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pantalon-enfant-1810071","Vêtements Enfants","12 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1810071_uploaded_image1_1584488550.47.png""); width: 530px;"
"1739075451-351","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/combinaison-enfant-1834624","Vêtements Enfants","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1834624_uploaded_image2_1584951207.57.png""); width: 369px;"
"1739075477-352","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-de-bapteme-1906387","Vêtements Enfants","7 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1906387_uploaded_image2_1586252732.58.png""); width: 671px;"
"1739075503-353","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bebe-1906455","Vêtements Enfants","4 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1906455_uploaded_image2_1586253454.8.png""); width: 671px;"
"1739075529-354","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bebe-1906465","Vêtements Enfants","4 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1906465_uploaded_image2_1586253537.07.png""); width: 671px;"
"1739075555-355","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-de-bapteme-fille-1906593","Vêtements Enfants","7 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1906593_uploaded_image2_1586255067.65.png""); width: 671px;"
"1739075581-356","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-8-pieces-bebe-1910155","Vêtements Enfants","5 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1910155_uploaded_image2_1586297414.23.png""); width: 671px;"
"1739075607-357","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-garcon-1910169","Vêtements Enfants","3 500 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1910169_uploaded_image2_1586297654.31.png""); width: 671px;"
"1739075633-358","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-bebe-garcon-1910194","Vêtements Enfants","3 500 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1910194_uploaded_image2_1586298079.54.png""); width: 671px;"
"1739075659-359","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-garcon-1910234","Vêtements Enfants","8 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1910234_uploaded_image2_1586298807.14.png""); width: 671px;"
"1739075685-360","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/combishort-enfant-fille-1910246","Vêtements Enfants","6 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1910246_uploaded_image2_1586299028.11.png""); width: 671px;"
"1739075711-361","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-1910628","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1910628_uploaded_image2_1586307843.18.png""); width: 452px;"
"1739075737-362","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1936151","Vêtements Enfants","5 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1936151_uploaded_image2_1586746366.87.png""); width: 581px;"
"1739075763-363","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1943528","Vêtements Enfants","7 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1943528_uploaded_image2_1586864266.89.jpeg""); width: 452px;"
"1739075789-364","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1er-age-a-1943535","Vêtements Enfants","2 500 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1943535_uploaded_image2_1586864377.31.jpeg""); width: 452px;"
"1739075815-365","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1943553","Vêtements Enfants","5 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1943553_uploaded_image2_1586864672.15.jpeg""); width: 452px;"
"1739075841-366","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-1943562","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1943562_uploaded_image2_1586864768.41.jpeg""); width: 452px;"
"1739075867-367","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1951634","Vêtements Enfants","5 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1951634_uploaded_image2_1586970221.57.jpeg""); width: 452px;"
"1739075893-368","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-1951637","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1951637_uploaded_image2_1586970327.34.jpeg""); width: 452px;"
"1739075919-369","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1951650","Vêtements Enfants","7 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1951650_uploaded_image2_1586970505.16.jpeg""); width: 452px;"
"1739075945-370","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-bebe-1951656","Vêtements Enfants","5 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1951656_uploaded_image2_1586970613.23.jpeg""); width: 452px;"
"1739075971-371","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/calecons-enfant-1953332","Vêtements Enfants","8 500 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1953332_uploaded_image2_1587004947.14.jpeg""); width: 369px;"
"1739076023-372","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-1954333","Vêtements Enfants","3 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1954333_uploaded_image2_1587028541.38.jpeg""); width: 452px;"
"1739076049-373","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-1954347","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1954347_uploaded_image2_1587028656.73.jpeg""); width: 452px;"
"1739076075-374","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-1956418","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1956418_uploaded_image2_1587046193.39.jpeg""); width: 416px;"
"1739076101-375","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-1959520","Vêtements Enfants","8 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1959520_uploaded_image2_1587095120.34.jpeg""); width: 369px;"
"1739076127-376","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/calcon-pour-enfant-original-1973167","Vêtements Enfants","5 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1973167_uploaded_image2_1587307834.54.jpeg""); width: 552px;"
"1739076153-377","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-enfants-carters-lot-de-4-1975489","Vêtements Enfants","8 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1975489_uploaded_image2_1587346902.19.jpeg""); width: 581px;"
"1739076179-378","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1980838","Vêtements Enfants","Prix sur demande","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1980838_uploaded_image2_1587422524.jpeg""); width: 445px;"
"1739076205-379","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/couche-culotte-softcare-1985053","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1985053_uploaded_image2_1587488603.9.jpeg""); width: 465px;"
"1739076231-380","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/12-slips-pour-enfant-1996790","Vêtements Enfants","5 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1996790_uploaded_image2_1587662463.13.jpeg""); width: 540px;"
"1739076257-381","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/bonnet-pour-bebe-1998881","Vêtements Enfants","2 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1998881_uploaded_image2_1587700555.jpeg""); width: 452px;"
"1739076283-382","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-avec-ba-1998886","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1998886_uploaded_image2_1587701272.jpeg""); width: 452px;"
"1739076309-383","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/bonnets-pour-enfant-2007169","Vêtements Enfants","2 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2007169_uploaded_image2_1587822850.47.jpeg""); width: 452px;"
"1739076335-384","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2013703","Vêtements Enfants","2 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/2013703_uploaded_image2_1587951379.jpeg""); width: 385px;"
"1739076361-385","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-pour-enfants-2017027","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2017027_uploaded_image2_1587998837.jpeg""); width: 532px;"
"1739076387-386","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2021987","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2021987_uploaded_image2_1588076837.jpeg""); width: 532px;"
"1739076413-387","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2025042","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2025042_uploaded_image2_1588113459.15.jpeg""); width: 416px;"
"1739076439-388","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2025745","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2025745_uploaded_image2_1588137724.jpeg""); width: 532px;"
"1739076465-389","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-2029473","Vêtements Enfants","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2029473_uploaded_image2_1588177964.jpeg""); width: 369px;"
"1739076491-390","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2033791","Vêtements Enfants","7 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2033791_uploaded_image1_1588247233.69.jpeg""); width: 452px;"
